url_produk,nama_produk,nama_produk_clean,kategori,sub_kategori,marketplace,lokasi,lokasi_clean,nama_toko,harga_produk,jumlah_terjual,rating,harga_log_scaled,jumlah_log_scaled,rating_scaled,revenue_proxy_log,popularity_score,kategori_encoded,sub_kategori_encoded,marketplace_encoded,lokasi_encoded,mp_lazada,mp_shopee,mp_tokopedia,lokasi_Bekasi,lokasi_Bogor,lokasi_Depok,lokasi_Jakarta,lokasi_Lainnya,lokasi_Tangerang,is_bogor,is_makanan,is_minuman,is_fashion,is_souvenir,harga_tier
https://www.tokopedia.com/fasion-store-masa-kini/kaos-persikabo-bogor-football-culture-30s-1734434308201350979?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,kaos persikabo bogor football culture 30s,kaos persikabo football culture 30s,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Kab. Bogor,Bogor,FASION STORE MASA KINI,51750.0,4.0,5.0,0.8585955848366524,0.1634272100930973,1.0,12.240478903153711,8.047189562170502,3,1,2,1,False,False,True,False,True,False,False,False,False,1,0,0,1,0,1
https://www.tokopedia.com/fasion-store-masa-kini/bogor-rain-city-kaos-pakaian-baju-t-shirt-murah-distro-kekinian-keren-kata-kota-lokal-pria-wanita-cod-terlaris-1733746068490389315?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,Bogor - Rain City / Kaos / Pakaian / Baju / T-Shirt / Murah / Distro / Kekinian / Keren / Kata / Kota / Lokal / Pria / Wanita / COD / Terlaris,rain city kaos pakaian baju shirt murah distro kekinian keren kata kota lokal pria wanita cod terlaris,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Kab. Bogor,Bogor,FASION STORE MASA KINI,111075.75,6.0,5.0,1.0000000000000002,0.2234395151311685,1.0,13.409728649680233,9.729550745276565,3,1,2,1,False,False,True,False,True,False,False,False,False,1,0,0,1,0,2
https://www.tokopedia.com/favboy09/rei-belanja-kaos-sablon-buitenzorg-kaos-bogor-pride-kaos-menyala-kaos-pria-wanita-distro-terbaru-viral-tiktok-kekinian-1730766198712403637?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,Rei Belanja-Kaos Sablon Buitenzorg-Kaos Bogor Pride/kaos menyala/Kaos Pria Wanita/Distro Terbaru/Viral Tiktok/Kekinian,rei belanja kaos sablon buitenzorg kaos pride kaos menyala kaos pria wanita distro terbaru viral tiktok kekinian,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Bogor,Bogor,Favboy09,80000.0,3.0,5.0,0.9392409270466529,0.12362791193043103,1.0,12.388398368982115,6.931471805599453,3,1,2,1,False,False,True,False,True,False,False,False,False,1,0,0,1,0,2
https://www.tokopedia.com/fircodinamis/kacang-bogor-segar-1-kg-mentah-1000?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Kacang Bogor Segar 1 Kg - Mentah,kacang segar kg mentah,Makanan,Lauk & Bahan Makanan,tokopedia,Bogor,Bogor,FDG BGR,48700.0,100.0,4.8,0.847349514797082,0.6995128708733925,0.95,15.398604700397561,22.152578480838045,1,5,2,1,False,False,True,False,True,False,False,False,False,1,1,0,0,0,1
https://www.tokopedia.com/fircodinamis/talas-tales-bogor-keladi?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Talas Tales Bogor - Keladi,talas tales keladi,Makanan,Lauk & Bahan Makanan,tokopedia,Bogor,Bogor,FDG BGR,36700.0,250.0,4.7,0.7949747412404287,0.8618773725069901,0.925,16.031993060896728,25.969628813919382,1,5,2,1,False,False,True,False,True,False,False,False,False,1,1,0,0,0,1
https://www.tokopedia.com/firdhan-snackjaya17/kacang-bogor-kupas-500gr-enak-gurih-1729632760046716816?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,kacang bogor kupas 500gr enak gurih,kacang kupas 500gr enak gurih,Makanan,Camilan & Snack,tokopedia,Kab. Tangerang,Tangerang,Firdhan Snackjaya17,36430.0,9.0,5.0,0.7936076915284449,0.28705512202352834,1.0,12.700375517323502,11.51292546497023,1,2,2,5,False,False,True,False,False,False,False,False,True,0,1,0,0,0,1
https://www.tokopedia.com/franctin-apparel/baju-kaos-tulisan-bogor-yang-lembut-serta-beragam-warna-yang-bisa-dipakai-unisex-nyaman-variasi-distro-semi-katun-pria-unik-keren-1729767187767657869?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,BAJU KAOS TULISAN BOGOR YANG LEMBUT SERTA BERAGAM WARNA YANG BISA DIPAKAI UNISEX  Nyaman Variasi Distro Semi Katun Pria Unik Keren,baju kaos tulisan lembut serta beragam warna bisa dipakai unisex nyaman variasi distro semi katun pria unik keren,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Jakarta Barat,Jakarta,Franctin Apparel,32000.0,5.0,5.0,0.7696039861216921,0.19594560445219078,1.0,11.982935344196433,8.958797346140274,3,1,2,3,False,False,True,False,False,False,True,False,False,0,0,0,1,0,1
https://www.tokopedia.com/frozenfoodrawabuaya/lapis-talas-bogor-lapis-kujang-1732200063628510654?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Lapis Talas Bogor Lapis Kujang,lapis talas lapis kujang,Makanan,Kue & Roti,tokopedia,Jakarta Barat,Jakarta,frozenfood.rawabuaya,26050.0,22.0,4.7,0.7315190234217988,0.43561060718483363,0.925,13.258817245434486,14.736822814867004,1,4,2,3,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0
https://www.tokopedia.com/frozenfoodrawabuaya/lapis-talas-bogor-lapis-kujang-1732200063628510654?extParam=ivf%3Dfalse%26keyword%3Daksesoriskhasbogor%26search_id%3D20260701045100357A6FDF7642BF120N2E%26src%3Dsearch,Lapis Talas Bogor Lapis Kujang,lapis talas lapis kujang,Makanan,Kue & Roti,tokopedia,Jakarta Barat,Jakarta,frozenfood.rawabuaya,26050.0,22.0,4.7,0.7315190234217988,0.43561060718483363,0.925,13.258817245434486,14.736822814867004,1,4,2,3,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0
https://shopee.co.id/Terlaris-Kopi-Bah-Sipit-Cap-Kacamata-1-kg-Legend-Khas-Bogor-Coffee-Bubuk-i.1812095924.52809680168?extraParams=%7B%22display_model_id%22%3A395854879446%2C%22model_selection_logic%22%3A3%7D&sp_atk=475e5002-0ab1-4d73-8aeb-87e338249552&xptdk=475e5002-0ab1-4d73-8aeb-87e338249552,Terlaris Kopi Bah Sipit Cap Kacamata 1 kg Legend Khas Bogor Coffee Bubuk,terlaris kopi bah sipit cap kacamata kg legend coffee bubuk,Minuman,Kopi,shopee,Jakarta Timur,Jakarta,Fruitmore Official,83200.0,224.0,4.9,0.9465020900786267,0.8423735410210074,0.9750000000000001,16.740648732321617,26.53889197080166,2,3,1,3,False,True,False,False,False,False,True,False,False,0,0,1,0,0,2
https://shopee.co.id/kue-ali-kue-cincin-asli-bogor-ISI-8-digoreng-dadakan-dong-i.125337176.22683961344?extraParams=%7B%22display_model_id%22%3A197114540222%2C%22model_selection_logic%22%3A2%7D&sp_atk=d29c2773-fd1e-455d-b6dc-9a842d403308&xptdk=d29c2773-fd1e-455d-b6dc-9a842d403308,kue ali kue cincin asli bogor ISI 8 digoreng dadakan dong,kue ali kue cincin asli isi digoreng dadakan dong,Makanan,Kue & Roti,shopee,Bogor,Bogor,Gambang Sari Aren,111075.75,88.0,4.8,1.0000000000000002,0.6769534903580308,0.95,16.095304596759263,21.54545457471427,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,2
https://shopee.co.id/KOPI-BUBUK-SACHET-KOPI-HITAM-TANPA-GULA-CAP-LIONG-BULAN-LIONG-MINI-30PCS-PAK-KOPI-ASLI-KHAS-BOGOR-i.13227359.157199981?extraParams=%7B%22display_model_id%22%3A21293671281%2C%22model_selection_logic%22%3A3%7D&sp_atk=553ff327-2d76-41ac-8be3-195cecb7a707&xptdk=553ff327-2d76-41ac-8be3-195cecb7a707,KOPI BUBUK SACHET KOPI HITAM TANPA GULA CAP LIONG BULAN / LIONG MINI @30PCS/PAK KOPI ASLI KHAS BOGOR,kopi bubuk sachet kopi hitam tanpa gula cap liong bulan liong mini 30pcs pak kopi asli,Minuman,Kopi,shopee,Bogor,Bogor,Gandika Coffee,26500.0,543.5,5.0,0.7346897580884242,1.0,1.0,16.48292978796676,31.499339711865076,2,3,1,1,False,True,False,False,True,False,False,False,False,1,0,1,0,0,0
https://shopee.co.id/kopi-arabika-bogor-experimental-anaerob-200-gr-specialty-coffee-i.257136382.25413682647?extraParams=%7B%22display_model_id%22%3A306507766501%2C%22model_selection_logic%22%3A3%7D&sp_atk=b93c12b2-3c55-4736-948e-6bd333b609d3&xptdk=b93c12b2-3c55-4736-948e-6bd333b609d3,kopi arabika bogor experimental anaerob 200 gr specialty coffee,kopi arabika experimental anaerob gr specialty coffee,Minuman,Kopi,shopee,Bogor,Bogor,Gandika Premium,16000.0,40.0,4.6,0.6412817535440904,0.5387150554591977,0.8999999999999999,13.369225017834633,17.082431506839814,2,3,1,1,False,True,False,False,True,False,False,False,False,1,0,1,0,0,0
https://shopee.co.id/KAOS-DISTRO-KEREN-DEPOK-BOGOR-GANGSTER-i.1329712378.25847398645?extraParams=%7B%22display_model_id%22%3A261918926352%2C%22model_selection_logic%22%3A2%7D&sp_atk=ae45ca76-b951-443c-93aa-fb0d8b2c3ff4&xptdk=ae45ca76-b951-443c-93aa-fb0d8b2c3ff4,KAOS-DISTRO KEREN DEPOK BOGOR GANGSTER,kaos distro keren depok gangster,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Gangster Apparel,52800.0,11.0,5.0,0.8623143399179136,0.3195735163826218,1.0,13.272163464254326,12.424533248940001,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Kaos-Distro-Skena-Bogor-With-Love-M-XXL-Terbaru-i.1450251130.56809337300?extraParams=%7B%22display_model_id%22%3A415826075246%2C%22model_selection_logic%22%3A2%7D&sp_atk=53744485-1f41-4f24-94d9-aa7dcf8e0fd6&xptdk=53744485-1f41-4f24-94d9-aa7dcf8e0fd6,Kaos Distro Skena Bogor With Love M-XXL Terbaru,kaos distro skena with love xxl terbaru,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Bogor,Bogor,Gangster Depok Bogor,44000.0,11.0,5.0,0.8285603572507638,0.3195735163826218,1.0,13.089842251812337,12.424533248940001,3,1,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/-COD-KAOS-PERSIKABO-BOGOR-KAOS-KABOMANIA-KAOS-KABONITA-KAOS-UPCS-KAOS-VIRAL-KAOS-LEMBUT-KAOS-MURAH-KAOS-REQUEST-i.773261215.19553807364?extraParams=%7B%22display_model_id%22%3A174741019862%2C%22model_selection_logic%22%3A2%7D&sp_atk=09b821bc-ec91-4f7b-bbb5-8f7062613d04&xptdk=09b821bc-ec91-4f7b-bbb5-8f7062613d04,[COD] KAOS PERSIKABO BOGOR / KAOS KABOMANIA / KAOS KABONITA / KAOS UPCS / KAOS VIRAL / KAOS LEMBUT / KAOS MURAH / KAOS REQUEST,cod kaos persikabo kaos kabomania kaos kabonita kaos upcs kaos viral kaos lembut kaos murah kaos request,Pakaian & Fashion,Atasan & Pakaian Kasual,shopee,Jakarta Barat,Jakarta,Gardatala Official,33300.0,23.0,4.6,0.776976239821314,0.4432014283130529,0.8999999999999999,13.548808197550311,14.619047619600549,3,1,1,3,False,True,False,False,False,False,True,False,False,0,0,0,1,0,1
https://www.tokopedia.com/gngapparel-148/kaos-gngapparel-bogor-rain-city-t-shirt-combed-distro-100-finest-cotton-printing-hitam-pria-oversize-wanita-baju-polos-1729734078412523154?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,"Kaos GNGAppareL Bogor Rain City T-Shirt Combed Distro - 100% Finest Cotton - Printing, Hitam, Pria, Oversize, Wanita, Baju, Polos",kaos gngapparel rain city shirt combed distro finest cotton printing hitam pria oversize wanita baju polos,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Kab. Bogor,Bogor,GNGapparel_NEW,110000.0,4.0,5.0,0.9981982448693605,0.1634272100930973,1.0,12.994532278619134,8.047189562170502,3,1,2,1,False,False,True,False,True,False,False,False,False,1,0,0,1,0,2
https://www.tokopedia.com/goedang-kaos/goedang-kaos-kaos-bogor-kota-hujan-kaos-pria-wanita-baju-terbaru-viral-keren-kaos-distro-premium-tshirt-bisa-cod-brand-lokal-tshirt-1732963216863037435?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,GOEDANG KAOS - KAOS BOGOR KOTA HUJAN - KAOS PRIA WANITA - BAJU TERBARU VIRAL KEREN - KAOS DISTRO PREMIUM TSHIRT BISA COD brand  lokal  tshirt,goedang kaos kaos kota hujan kaos pria wanita baju terbaru viral keren kaos distro premium tshirt bisa cod brand lokal tshirt,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Bogor,Bogor,goedang kaos,35400.0,30.0,4.3,0.7882979295364745,0.488849033216144,0.825,13.875665422403163,14.766144979286128,3,1,2,1,False,False,True,False,True,False,False,False,False,1,0,0,1,0,1
https://shopee.co.id/Lapis-Talas-Bogor-Keju-Oleh-Oleh-Bogor-By-Golden-France-(470gram)-i.1206159334.24475910161?extraParams=%7B%22display_model_id%22%3A217455638377%2C%22model_selection_logic%22%3A2%7D&sp_atk=114aa56a-71ab-4a95-8fcb-54f00f3b7e77&xptdk=114aa56a-71ab-4a95-8fcb-54f00f3b7e77,Lapis Talas Bogor Keju Oleh-Oleh Bogor By Golden France (470gram),lapis talas keju by golden france 470gram,Makanan,Kue & Roti,shopee,Bogor,Bogor,Golden France,111075.75,393.0,4.7,1.0000000000000002,0.9422983510649346,0.925,17.59177731475309,28.08884927370029,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,2
https://shopee.co.id/Lapis-Talas-Bogor-Keju-Oleh-Oleh-Bogor-By-Golden-France-(470gram)-i.1206159334.24475910161?extraParams=%7B%22display_model_id%22%3A217455638377%2C%22model_selection_logic%22%3A2%7D&sp_atk=afc95dc1-6a59-48d5-80d5-d1868fd9e542&xptdk=afc95dc1-6a59-48d5-80d5-d1868fd9e542,Lapis Talas Bogor Keju Oleh-Oleh Bogor By Golden France (470gram),lapis talas keju by golden france 470gram,Makanan,Kue & Roti,shopee,Bogor,Bogor,Golden France Bakery,45600.0,393.0,4.7,0.8351729909575913,0.9422983510649346,0.925,16.70147266317282,28.08884927370029,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://shopee.co.id/Kacang-Bogor-Oleh-Oleh-Khas-Bogor-Gurih-dan-Renyah-i.405899.8686869776?extraParams=%7B%22display_model_id%22%3A94008580392%2C%22model_selection_logic%22%3A2%7D&sp_atk=018b26f1-baa9-41ee-aa22-9b6541b18fea&xptdk=018b26f1-baa9-41ee-aa22-9b6541b18fea,Kacang Bogor Oleh-Oleh Khas Bogor Gurih dan Renyah,kacang gurih renyah,Makanan,Camilan & Snack,shopee,Tangerang Selatan,Tangerang,Golden France Cappucino,30900.0,319.0,5.0,0.7631281100560376,0.9051946816756834,1.0,16.10370266712039,28.84160497896886,1,2,1,5,False,True,False,False,False,False,False,False,True,0,1,0,0,0,1
https://shopee.co.id/Lapis-Talas-Bogor-Cappucino-Oleh-Oleh-Bogor-Golden-France-(470gram)-i.1206159334.27401006557?extraParams=%7B%22display_model_id%22%3A187535627666%2C%22model_selection_logic%22%3A2%7D&sp_atk=d4a6c66b-9c81-4eeb-ba05-341a5bb75e99&xptdk=d4a6c66b-9c81-4eeb-ba05-341a5bb75e99,"Lapis Talas Bogor Cappucino, Oleh-Oleh Bogor, Golden France (470gram)",lapis talas cappucino golden france 470gram,Makanan,Kue & Roti,shopee,Bogor,Bogor,Golden France Cappucino,34000.0,7.0,4.5,0.7808275788598225,0.24725582386086203,0.875,12.380030154325457,9.35748693755926,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://shopee.co.id/Lapis-Talas-Bogor-Strawberry-Oleh-Oleh-Bogor-By-Golden-France-(470gram)-i.1206159334.26700999745?extraParams=%7B%22display_model_id%22%3A185128035781%2C%22model_selection_logic%22%3A2%7D&sp_atk=1db4b408-3ece-4429-8672-d9aaf4c5305f&xptdk=1db4b408-3ece-4429-8672-d9aaf4c5305f,"Lapis Talas Bogor Strawberry, Oleh-Oleh Bogor By Golden France (470gram)",lapis talas strawberry by golden france 470gram,Makanan,Kue & Roti,shopee,Bogor,Bogor,Golden France Cokelat,45600.0,15.0,4.7,0.8351729909575913,0.3708837357912931,0.925,13.435714658591923,13.031166994526972,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://shopee.co.id/Lapis-Talas-Bogor-Strawberry-Oleh-Oleh-Bogor-By-Golden-France-(470gram)-i.1206159334.26700999745?extraParams=%7B%22display_model_id%22%3A185128035781%2C%22model_selection_logic%22%3A2%7D&sp_atk=a0358afc-0360-43bd-95c3-f6aa056612c9&xptdk=a0358afc-0360-43bd-95c3-f6aa056612c9,"Lapis Talas Bogor Strawberry, Oleh-Oleh Bogor By Golden France (470gram)",lapis talas strawberry by golden france 470gram,Makanan,Kue & Roti,shopee,Bogor,Bogor,Golden France Strawberry,61000.0,15.0,4.7,0.8890409133627049,0.3708837357912931,0.925,13.726680437153236,13.031166994526972,1,4,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://shopee.co.id/bolu-susu-lembang-identik-dan-lapis-bogor-identik-i.24391436.40830630341?extraParams=%7B%22display_model_id%22%3A385881260306%2C%22model_selection_logic%22%3A2%7D&sp_atk=eaf87c93-a9d9-4275-9a5d-ed666e261d85&xptdk=eaf87c93-a9d9-4275-9a5d-ed666e261d85,bolu susu lembang identik dan lapis bogor identik,bolu susu lembang identik lapis identik,Makanan,Kue & Roti,shopee,Kab. Bekasi,Bekasi,Golden France Strawberry,30000.0,4.0,5.0,0.7576558265027287,0.1634272100930973,1.0,11.695255355062795,8.047189562170502,1,4,1,0,False,True,False,True,False,False,False,False,False,0,1,0,0,0,0
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Brownies-Karamel-i.433543929.24070269129?extraParams=%7B%22display_model_id%22%3A245520531051%2C%22model_selection_logic%22%3A3%7D&sp_atk=5857e46e-31fe-4b77-8bee-3a80887488cf&xptdk=5857e46e-31fe-4b77-8bee-3a80887488cf,Lapis Bogor Sangkuriang Brownies Karamel,lapis sangkuriang brownies karamel,Makanan,Kue & Roti,shopee,Jakarta Timur,Jakarta,Golden France Tiramisu,54000.0,111.0,5.0,0.8664748459680991,0.7179511628528926,1.0,15.606269693692232,23.59249435647547,1,4,1,3,False,True,False,False,False,False,True,False,False,0,1,0,0,0,1
https://shopee.co.id/Kopi-Kijang-Mini-Asli-Kota-Bogor-Isi-30-Sachet-Tanpa-Gula-i.15492946.24413567083?extraParams=%7B%22display_model_id%22%3A222519345112%2C%22model_selection_logic%22%3A3%7D&sp_atk=50aa3406-afbe-4394-b35c-ea7d67357bc2&xptdk=50aa3406-afbe-4394-b35c-ea7d67357bc2,Kopi Kijang Mini Asli Kota Bogor Isi 30 Sachet Tanpa Gula,kopi kijang mini asli kota isi sachet tanpa gula,Minuman,Kopi,shopee,Bogor,Bogor,Gunung Arca Coffee,29999.0,543.5,4.8,0.7576496553324146,1.0,0.95,16.60694909464958,30.23936612339047,2,3,1,1,False,True,False,False,True,False,False,False,False,1,0,1,0,0,0
https://shopee.co.id/BATIK-TRADISIKU-Kaos-Batik-Bogor-Gunung-Salak-i.31828090.24520542015?extraParams=%7B%22display_model_id%22%3A178120744507%2C%22model_selection_logic%22%3A3%7D&sp_atk=38809517-76f9-4f74-ae05-12cfe6ff1ecf&xptdk=38809517-76f9-4f74-ae05-12cfe6ff1ecf,BATIK TRADISIKU Kaos Batik Bogor Gunung Salak,batik tradisiku kaos batik gunung salak,Pakaian & Fashion,Pakaian Tradisional,shopee,Bogor,Bogor,Gunung Salak Batik,111075.75,8.5,5.0,1.0000000000000002,0.27790658465799645,1.0,13.758034902632094,11.256458993032476,3,8,1,1,False,True,False,False,True,False,False,False,False,1,0,0,1,0,2
https://www.tokopedia.com/hann-store/kopi-liong-bulan-liong-mini-tanpa-gula-isi-30-sachet-8gram-kopi-legend-bogor-1731618701793527335?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Kopi Liong Bulan - Liong Mini - Tanpa Gula isi 30 Sachet @8gram - Kopi Legend Bogor,kopi liong bulan liong mini tanpa gula isi sachet 8gram kopi legend,Minuman,Kopi,tokopedia,Bogor,Bogor,HannStore.indo,46500.0,543.5,5.0,0.8387913636165847,1.0,1.0,17.04523733770502,31.499339711865076,2,3,2,1,False,False,True,False,True,False,False,False,False,1,0,1,0,0,1
https://www.tokopedia.com/hann-store/kopi-cap-oplet-mini-classic-kopi-tanpa-gula-isi-30-sachet-7gram-kopi-khas-bogor-1731618701552944679?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Kopi Cap Oplet Mini Classic - Kopi Tanpa Gula isi 30 Sachet @7gram - Kopi Khas Bogor,kopi cap oplet mini classic kopi tanpa gula isi sachet 7gram kopi,Minuman,Kopi,tokopedia,Bogor,Bogor,HannStore.indo,41400.0,543.5,5.0,0.8172840848894516,1.0,1.0,16.929065910817336,31.499339711865076,2,3,2,1,False,False,True,False,True,False,False,False,False,1,0,1,0,0,1
https://www.tokopedia.com/hann-store/kopi-cap-teko-250-gram-kopi-khas-bogor-1731618715080033831?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Kopi Cap Teko 250 gram .  Kopi Khas Bogor,kopi cap teko gram kopi,Minuman,Kopi,tokopedia,Bogor,Bogor,HannStore.indo,32700.0,543.5,5.0,0.7736101000952762,1.0,1.0,16.69316011971347,31.499339711865076,2,3,2,1,False,False,True,False,True,False,False,False,False,1,0,1,0,0,1
https://www.tokopedia.com/hermoralux-id-1/pie-susu-isi-7-toping-premium-coklat-susu-vanila-matcha-dan-mix-gurih-manis-renyah-tanpa-pengawet-asli-bogor-1733225601629063058?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,"PIE SUSU ISI 7 TOPING PREMIUM COKLAT,SUSU VANILA MATCHA DAN MIX GURIH MANIS RENYAH TANPA PENGAWET ASLI BOGOR",pie susu isi toping premium coklat susu vanila matcha mix gurih manis renyah tanpa pengawet asli,Makanan,Kue & Roti,tokopedia,Bogor,Bogor,HERMORALUX ID 1,25850.0,70.0,4.4,0.730092187374136,0.6366524833541157,0.8500000000000001,14.408561674624632,18.75579145898179,1,4,2,1,False,False,True,False,True,False,False,False,False,1,1,0,0,0,0
https://shopee.co.id/HIJI-Manisan-Pala-Kering-Cemilan-Tradisional-Makanan-Khas-Bogor-i.51291480.815101487?extraParams=%7B%22display_model_id%22%3A23383197220%2C%22model_selection_logic%22%3A2%7D&sp_atk=32beca0e-8d6e-4624-af1b-9bd66a63704c&xptdk=32beca0e-8d6e-4624-af1b-9bd66a63704c,HIJI Manisan Pala Kering | Cemilan Tradisional | Makanan Khas Bogor,hiji manisan pala kering cemilan tradisional makanan,Makanan,Camilan & Snack,shopee,Bogor,Bogor,HIJI Official,63500.0,139.0,4.8,0.896477062339512,0.7577504610155589,0.95,15.993269231306659,23.71988362852466,1,2,1,1,False,True,False,False,True,False,False,False,False,1,1,0,0,0,1
https://www.tokopedia.com/hornbills/t-shirt-black-tee-v1-kaos-hitam-lengan-pendek-bogor-hornbills-1731559235966633654?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,T-SHIRT BLACK TEE V1 (KAOS HITAM LENGAN PENDEK) - BOGOR HORNBILLS,shirt black tee v1 kaos hitam lengan pendek hornbills,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Jakarta Pusat,Jakarta,Hornbills,111075.75,16.0,5.0,1.0000000000000002,0.3816965842265753,1.0,14.390556964894472,14.16606672028108,3,1,2,3,False,False,True,False,False,False,True,False,False,0,0,0,1,0,2
https://www.tokopedia.com/hornbills/t-shirt-white-tee-v1-kaos-putih-lengan-pendek-bogor-hornbills-1731559148059985590?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,T-SHIRT WHITE TEE V1 (KAOS PUTIH LENGAN PENDEK) - BOGOR HORNBILLS,shirt white tee v1 kaos putih lengan pendek hornbills,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Jakarta Pusat,Jakarta,Hornbills,111075.75,18.0,5.0,1.0000000000000002,0.4015344965884274,1.0,14.508339938030991,14.722194895832201,3,1,2,3,False,False,True,False,False,False,True,False,False,0,0,0,1,0,2
https://www.tokopedia.com/hornbills/crewneck-bogor-hornbills-2026-black-sweater-crewneck-hitam-1731559533394757302?extParam=ivf%3Dfalse%26keyword%3Dbaju+khas+bogor%26search_id%3D2026070104595440008B9A5380FC1AC4ZX%26src%3Dsearch,CREWNECK BOGOR HORNBILLS 2026 BLACK (SWEATER / CREWNECK HITAM),crewneck hornbills black sweater crewneck hitam,Pakaian & Fashion,Atasan & Pakaian Kasual,tokopedia,Jakarta Pusat,Jakarta,Hornbills,111075.75,8.0,5.0,1.0000000000000002,0.2682632969739506,1.0,13.697410347013124,10.986122886681098,3,1,2,3,False,False,True,False,False,False,True,False,False,0,0,0,1,0,2
https://www.tokopedia.com/hosanasnack/kacang-bogor-250gram?extParam=ivf%3Dfalse%26keyword%3Doleh-olehkhasbogor%26search_id%3D20260701035234F61D6947467CCD2EDKYW%26src%3Dsearch,Kacang Bogor 250gram,kacang 250gram,Makanan,Camilan & Snack,tokopedia,Bogor,Bogor,Hosana Snack,50000.0,70.0,5.0,0.8522266920007155,0.6366524833541157,1.0,15.068273812173887,21.313399385206576,1,2,2,1,False,False,True,False,True,False,False,False,False,1,1,0,0,0,1
